"key1","key2","name1","type1","name2","type2","guide","example_d0","example_p12"
85,60,"Suv420h1-3","experimental","Ncoa3-2","experimental","85_60",11,1
86,60,"Trim28-1","experimental","Ncoa3-2","experimental","86_60",25,0
87,60,"Trim28-2","experimental","Ncoa3-2","experimental","87_60",14,0
88,60,"Trim28-3","experimental","Ncoa3-2","experimental","88_60",17,0
89,60,"Whsc1-1","experimental","Ncoa3-2","experimental","89_60",10,0
90,60,"Whsc1-2","experimental","Ncoa3-2","experimental","90_60",31,1
91,60,"Whsc1-3","experimental","Ncoa3-2","experimental","91_60",16,0
1,61,"Ano9-1","negative","Ncoa3-3","experimental","1_61",15,3
2,61,"Ano9-2","negative","Ncoa3-3","experimental","2_61",5,7
3,61,"Bace-1","negative","Ncoa3-3","experimental","3_61",0,0
4,61,"Bace-2","negative","Ncoa3-3","experimental","4_61",13,0
5,61,"Brd1-1","experimental","Ncoa3-3","experimental","5_61",23,0
6,61,"Brd1-2","experimental","Ncoa3-3","experimental","6_61",20,4
7,61,"Brd1-3","experimental","Ncoa3-3","experimental","7_61",16,1
8,61,"Brd2-1","experimental","Ncoa3-3","experimental","8_61",18,3
9,61,"Brd2-2","experimental","Ncoa3-3","experimental","9_61",9,0
10,61,"Brd2-3","experimental","Ncoa3-3","experimental","10_61",24,0
11,61,"Brd4-1","positive","Ncoa3-3","experimental","11_61",21,0
12,61,"Brd4-2","positive","Ncoa3-3","experimental","12_61",24,0
13,61,"Brd4-3","positive","Ncoa3-3","experimental","13_61",0,0
14,61,"Brd8-1","experimental","Ncoa3-3","experimental","14_61",30,3
15,61,"Brd8-2","experimental","Ncoa3-3","experimental","15_61",13,0
16,61,"Brd8-3","experimental","Ncoa3-3","experimental","16_61",12,11
17,61,"Brd9-1","experimental","Ncoa3-3","experimental","17_61",23,2
18,61,"Brd9-2","experimental","Ncoa3-3","experimental","18_61",18,2
19,61,"Brd9-3","experimental","Ncoa3-3","experimental","19_61",10,0
20,61,"Brpf1-1","experimental","Ncoa3-3","experimental","20_61",29,4
21,61,"Brpf1-2","experimental","Ncoa3-3","experimental","21_61",9,2
22,61,"Brpf1-3","experimental","Ncoa3-3","experimental","22_61",19,0
23,61,"Dcc-1","negative","Ncoa3-3","experimental","23_61",18,10
24,61,"Dcc-2","negative","Ncoa3-3","experimental","24_61",18,4
25,61,"Ehmt1-1","experimental","Ncoa3-3","experimental","25_61",10,0
26,61,"Ehmt1-2","experimental","Ncoa3-3","experimental","26_61",7,0
27,61,"Ehmt1-3","experimental","Ncoa3-3","experimental","27_61",19,0
28,61,"Ehmt2-1","experimental","Ncoa3-3","experimental","28_61",20,3
29,61,"Ehmt2-2","experimental","Ncoa3-3","experimental","29_61",18,0
30,61,"Ehmt2-3","experimental","Ncoa3-3","experimental","30_61",7,0
31,61,"Esrrb-1","negative","Ncoa3-3","experimental","31_61",16,1
32,61,"Esrrb-2","negative","Ncoa3-3","experimental","32_61",11,15
33,61,"Fev-1","negative","Ncoa3-3","experimental","33_61",18,2
34,61,"Fev-2","negative","Ncoa3-3","experimental","34_61",16,10
35,61,"Irx1-1","negative","Ncoa3-3","experimental","35_61",12,3
36,61,"Irx1-2","negative","Ncoa3-3","experimental","36_61",14,3
37,61,"Htr2c-1","negative","Ncoa3-3","experimental","37_61",14,7
38,61,"Htr2c-2","negative","Ncoa3-3","experimental","38_61",7,14
39,61,"Jarid2-1","experimental","Ncoa3-3","experimental","39_61",15,22
40,61,"Jarid2-2","experimental","Ncoa3-3","experimental","40_61",25,19
41,61,"Jarid2-3","experimental","Ncoa3-3","experimental","41_61",9,15
42,61,"Jmjd6-1","experimental","Ncoa3-3","experimental","42_61",4,3
43,61,"Jmjd6-2","experimental","Ncoa3-3","experimental","43_61",15,13
44,61,"Jmjd6-3","experimental","Ncoa3-3","experimental","44_61",16,5
45,61,"Kdm2a-1","experimental","Ncoa3-3","experimental","45_61",21,1
46,61,"Kdm2a-2","experimental","Ncoa3-3","experimental","46_61",14,8
47,61,"Kdm2a-3","experimental","Ncoa3-3","experimental","47_61",11,2
48,61,"Kdm4a-1","experimental","Ncoa3-3","experimental","48_61",21,3
49,61,"Kdm4a-2","experimental","Ncoa3-3","experimental","49_61",26,2
50,61,"Kdm4a-3","experimental","Ncoa3-3","experimental","50_61",35,5
51,61,"Lama1-1","negative","Ncoa3-3","experimental","51_61",12,3
52,61,"Lama1-2","negative","Ncoa3-3","experimental","52_61",13,6
53,61,"Moz-1","experimental","Ncoa3-3","experimental","53_61",23,0
54,61,"Moz-2","experimental","Ncoa3-3","experimental","54_61",17,1
55,61,"Moz-3","experimental","Ncoa3-3","experimental","55_61",16,0
56,61,"Ncoa2-1","experimental","Ncoa3-3","experimental","56_61",18,4
57,61,"Ncoa2-2","experimental","Ncoa3-3","experimental","57_61",10,0
58,61,"Ncoa2-3","experimental","Ncoa3-3","experimental","58_61",0,0
59,61,"Ncoa3-1","experimental","Ncoa3-3","experimental","59_61",33,7
60,61,"Ncoa3-2","experimental","Ncoa3-3","experimental","60_61",45,4
61,61,"Ncoa3-3","experimental","Ncoa3-3","experimental","61_61",3,3
62,61,"Nmu-1","negative","Ncoa3-3","experimental","62_61",22,6
63,61,"Nmu-2","negative","Ncoa3-3","experimental","63_61",22,10
64,61,"Opn4-1","negative","Ncoa3-3","experimental","64_61",20,5
65,61,"Opn4-2","negative","Ncoa3-3","experimental","65_61",19,6
66,61,"Rosa21-1","negative","Ncoa3-3","experimental","66_61",15,1
67,61,"Rosa26-2","negative","Ncoa3-3","experimental","67_61",29,3
68,61,"Rpa3-1","positive","Ncoa3-3","experimental","68_61",21,0
69,61,"Rpa3-2","positive","Ncoa3-3","experimental","69_61",21,0
70,61,"Rpa3-3","positive","Ncoa3-3","experimental","70_61",23,0
71,61,"Setd2-1","experimental","Ncoa3-3","experimental","71_61",19,1
72,61,"Setd2-2","experimental","Ncoa3-3","experimental","72_61",22,4
73,61,"Setd2-3","experimental","Ncoa3-3","experimental","73_61",21,2
74,61,"Setd5-1","experimental","Ncoa3-3","experimental","74_61",27,1
75,61,"Setd5-2","experimental","Ncoa3-3","experimental","75_61",18,0
76,61,"Setd5-3","experimental","Ncoa3-3","experimental","76_61",26,1
77,61,"Sirt1-1","experimental","Ncoa3-3","experimental","77_61",36,7
78,61,"Sirt1-2","experimental","Ncoa3-3","experimental","78_61",21,7
79,61,"Sirt1-3","experimental","Ncoa3-3","experimental","79_61",21,10
80,61,"Suv39h1-1","experimental","Ncoa3-3","experimental","80_61",20,3
81,61,"Suv39h1-2","experimental","Ncoa3-3","experimental","81_61",20,0
82,61,"Suv39h1-3","experimental","Ncoa3-3","experimental","82_61",41,1
83,61,"Suv420h1-1","experimental","Ncoa3-3","experimental","83_61",19,0
84,61,"Suv420h1-2","experimental","Ncoa3-3","experimental","84_61",22,0
85,61,"Suv420h1-3","experimental","Ncoa3-3","experimental","85_61",10,2
86,61,"Trim28-1","experimental","Ncoa3-3","experimental","86_61",12,0
87,61,"Trim28-2","experimental","Ncoa3-3","experimental","87_61",10,0
88,61,"Trim28-3","experimental","Ncoa3-3","experimental","88_61",12,4
89,61,"Whsc1-1","experimental","Ncoa3-3","experimental","89_61",13,2
90,61,"Whsc1-2","experimental","Ncoa3-3","experimental","90_61",26,5
91,61,"Whsc1-3","experimental","Ncoa3-3","experimental","91_61",28,2
1,62,"Ano9-1","negative","Nmu-1","negative","1_62",14,6
2,62,"Ano9-2","negative","Nmu-1","negative","2_62",7,0
3,62,"Bace-1","negative","Nmu-1","negative","3_62",0,0
4,62,"Bace-2","negative","Nmu-1","negative","4_62",9,12
5,62,"Brd1-1","experimental","Nmu-1","negative","5_62",20,2
6,62,"Brd1-2","experimental","Nmu-1","negative","6_62",27,0
7,62,"Brd1-3","experimental","Nmu-1","negative","7_62",24,2
8,62,"Brd2-1","experimental","Nmu-1","negative","8_62",24,0
9,62,"Brd2-2","experimental","Nmu-1","negative","9_62",22,0
10,62,"Brd2-3","experimental","Nmu-1","negative","10_62",18,3
11,62,"Brd4-1","positive","Nmu-1","negative","11_62",31,0
12,62,"Brd4-2","positive","Nmu-1","negative","12_62",20,0
13,62,"Brd4-3","positive","Nmu-1","negative","13_62",0,0
14,62,"Brd8-1","experimental","Nmu-1","negative","14_62",22,0
15,62,"Brd8-2","experimental","Nmu-1","negative","15_62",17,1
16,62,"Brd8-3","experimental","Nmu-1","negative","16_62",16,5
17,62,"Brd9-1","experimental","Nmu-1","negative","17_62",27,12
18,62,"Brd9-2","experimental","Nmu-1","negative","18_62",33,7
19,62,"Brd9-3","experimental","Nmu-1","negative","19_62",20,0
20,62,"Brpf1-1","experimental","Nmu-1","negative","20_62",25,10
21,62,"Brpf1-2","experimental","Nmu-1","negative","21_62",14,0
22,62,"Brpf1-3","experimental","Nmu-1","negative","22_62",15,8
23,62,"Dcc-1","negative","Nmu-1","negative","23_62",24,8
24,62,"Dcc-2","negative","Nmu-1","negative","24_62",19,16
25,62,"Ehmt1-1","experimental","Nmu-1","negative","25_62",13,1
26,62,"Ehmt1-2","experimental","Nmu-1","negative","26_62",15,0
27,62,"Ehmt1-3","experimental","Nmu-1","negative","27_62",16,1
28,62,"Ehmt2-1","experimental","Nmu-1","negative","28_62",28,0
29,62,"Ehmt2-2","experimental","Nmu-1","negative","29_62",13,1
30,62,"Ehmt2-3","experimental","Nmu-1","negative","30_62",22,0
31,62,"Esrrb-1","negative","Nmu-1","negative","31_62",17,1
32,62,"Esrrb-2","negative","Nmu-1","negative","32_62",26,14
33,62,"Fev-1","negative","Nmu-1","negative","33_62",24,7
34,62,"Fev-2","negative","Nmu-1","negative","34_62",27,6
35,62,"Irx1-1","negative","Nmu-1","negative","35_62",10,1
36,62,"Irx1-2","negative","Nmu-1","negative","36_62",14,1
37,62,"Htr2c-1","negative","Nmu-1","negative","37_62",15,8
38,62,"Htr2c-2","negative","Nmu-1","negative","38_62",8,5
39,62,"Jarid2-1","experimental","Nmu-1","negative","39_62",11,12
40,62,"Jarid2-2","experimental","Nmu-1","negative","40_62",11,17
41,62,"Jarid2-3","experimental","Nmu-1","negative","41_62",12,10
42,62,"Jmjd6-1","experimental","Nmu-1","negative","42_62",7,7
43,62,"Jmjd6-2","experimental","Nmu-1","negative","43_62",28,21
44,62,"Jmjd6-3","experimental","Nmu-1","negative","44_62",13,3
45,62,"Kdm2a-1","experimental","Nmu-1","negative","45_62",24,8
46,62,"Kdm2a-2","experimental","Nmu-1","negative","46_62",15,2
47,62,"Kdm2a-3","experimental","Nmu-1","negative","47_62",17,6
48,62,"Kdm4a-1","experimental","Nmu-1","negative","48_62",20,6
49,62,"Kdm4a-2","experimental","Nmu-1","negative","49_62",19,7
50,62,"Kdm4a-3","experimental","Nmu-1","negative","50_62",23,0
51,62,"Lama1-1","negative","Nmu-1","negative","51_62",27,0
52,62,"Lama1-2","negative","Nmu-1","negative","52_62",20,2
53,62,"Moz-1","experimental","Nmu-1","negative","53_62",23,23
54,62,"Moz-2","experimental","Nmu-1","negative","54_62",20,4
55,62,"Moz-3","experimental","Nmu-1","negative","55_62",18,6
56,62,"Ncoa2-1","experimental","Nmu-1","negative","56_62",19,13
57,62,"Ncoa2-2","experimental","Nmu-1","negative","57_62",10,1
58,62,"Ncoa2-3","experimental","Nmu-1","negative","58_62",0,0
59,62,"Ncoa3-1","experimental","Nmu-1","negative","59_62",13,7
60,62,"Ncoa3-2","experimental","Nmu-1","negative","60_62",37,5
61,62,"Ncoa3-3","experimental","Nmu-1","negative","61_62",9,8
62,62,"Nmu-1","negative","Nmu-1","negative","62_62",15,5
63,62,"Nmu-2","negative","Nmu-1","negative","63_62",22,15
64,62,"Opn4-1","negative","Nmu-1","negative","64_62",20,7
65,62,"Opn4-2","negative","Nmu-1","negative","65_62",16,2
66,62,"Rosa21-1","negative","Nmu-1","negative","66_62",14,1
67,62,"Rosa26-2","negative","Nmu-1","negative","67_62",16,5
68,62,"Rpa3-1","positive","Nmu-1","negative","68_62",33,1
69,62,"Rpa3-2","positive","Nmu-1","negative","69_62",31,1
70,62,"Rpa3-3","positive","Nmu-1","negative","70_62",25,0
71,62,"Setd2-1","experimental","Nmu-1","negative","71_62",18,0
72,62,"Setd2-2","experimental","Nmu-1","negative","72_62",24,3
73,62,"Setd2-3","experimental","Nmu-1","negative","73_62",28,0
74,62,"Setd5-1","experimental","Nmu-1","negative","74_62",26,1
75,62,"Setd5-2","experimental","Nmu-1","negative","75_62",25,0
76,62,"Setd5-3","experimental","Nmu-1","negative","76_62",27,3
77,62,"Sirt1-1","experimental","Nmu-1","negative","77_62",22,4
78,62,"Sirt1-2","experimental","Nmu-1","negative","78_62",33,11
79,62,"Sirt1-3","experimental","Nmu-1","negative","79_62",25,12
80,62,"Suv39h1-1","experimental","Nmu-1","negative","80_62",28,1
81,62,"Suv39h1-2","experimental","Nmu-1","negative","81_62",19,2
82,62,"Suv39h1-3","experimental","Nmu-1","negative","82_62",25,4
83,62,"Suv420h1-1","experimental","Nmu-1","negative","83_62",13,0
84,62,"Suv420h1-2","experimental","Nmu-1","negative","84_62",23,0
85,62,"Suv420h1-3","experimental","Nmu-1","negative","85_62",15,0
86,62,"Trim28-1","experimental","Nmu-1","negative","86_62",8,1
87,62,"Trim28-2","experimental","Nmu-1","negative","87_62",17,1
88,62,"Trim28-3","experimental","Nmu-1","negative","88_62",9,1
89,62,"Whsc1-1","experimental","Nmu-1","negative","89_62",16,3
90,62,"Whsc1-2","experimental","Nmu-1","negative","90_62",38,0
91,62,"Whsc1-3","experimental","Nmu-1","negative","91_62",14,8
1,63,"Ano9-1","negative","Nmu-2","negative","1_63",24,12
2,63,"Ano9-2","negative","Nmu-2","negative","2_63",9,0
3,63,"Bace-1","negative","Nmu-2","negative","3_63",0,0
4,63,"Bace-2","negative","Nmu-2","negative","4_63",23,14
5,63,"Brd1-1","experimental","Nmu-2","negative","5_63",21,4
6,63,"Brd1-2","experimental","Nmu-2","negative","6_63",25,3
7,63,"Brd1-3","experimental","Nmu-2","negative","7_63",29,1
8,63,"Brd2-1","experimental","Nmu-2","negative","8_63",31,2
9,63,"Brd2-2","experimental","Nmu-2","negative","9_63",18,2
10,63,"Brd2-3","experimental","Nmu-2","negative","10_63",32,4
11,63,"Brd4-1","positive","Nmu-2","negative","11_63",19,0
12,63,"Brd4-2","positive","Nmu-2","negative","12_63",17,0
13,63,"Brd4-3","positive","Nmu-2","negative","13_63",0,0
14,63,"Brd8-1","experimental","Nmu-2","negative","14_63",36,3
15,63,"Brd8-2","experimental","Nmu-2","negative","15_63",43,0
16,63,"Brd8-3","experimental","Nmu-2","negative","16_63",28,23
17,63,"Brd9-1","experimental","Nmu-2","negative","17_63",44,4
18,63,"Brd9-2","experimental","Nmu-2","negative","18_63",39,0
19,63,"Brd9-3","experimental","Nmu-2","negative","19_63",28,2
20,63,"Brpf1-1","experimental","Nmu-2","negative","20_63",40,3
21,63,"Brpf1-2","experimental","Nmu-2","negative","21_63",28,1
22,63,"Brpf1-3","experimental","Nmu-2","negative","22_63",25,1
23,63,"Dcc-1","negative","Nmu-2","negative","23_63",29,13
24,63,"Dcc-2","negative","Nmu-2","negative","24_63",49,21
25,63,"Ehmt1-1","experimental","Nmu-2","negative","25_63",23,0
26,63,"Ehmt1-2","experimental","Nmu-2","negative","26_63",9,1
27,63,"Ehmt1-3","experimental","Nmu-2","negative","27_63",26,2
28,63,"Ehmt2-1","experimental","Nmu-2","negative","28_63",27,1
29,63,"Ehmt2-2","experimental","Nmu-2","negative","29_63",24,0
30,63,"Ehmt2-3","experimental","Nmu-2","negative","30_63",18,0
31,63,"Esrrb-1","negative","Nmu-2","negative","31_63",16,4
32,63,"Esrrb-2","negative","Nmu-2","negative","32_63",39,22
33,63,"Fev-1","negative","Nmu-2","negative","33_63",16,14
34,63,"Fev-2","negative","Nmu-2","negative","34_63",22,10
35,63,"Irx1-1","negative","Nmu-2","negative","35_63",13,4
36,63,"Irx1-2","negative","Nmu-2","negative","36_63",16,23
37,63,"Htr2c-1","negative","Nmu-2","negative","37_63",26,7
38,63,"Htr2c-2","negative","Nmu-2","negative","38_63",20,3
39,63,"Jarid2-1","experimental","Nmu-2","negative","39_63",18,6
40,63,"Jarid2-2","experimental","Nmu-2","negative","40_63",21,27
41,63,"Jarid2-3","experimental","Nmu-2","negative","41_63",23,25
42,63,"Jmjd6-1","experimental","Nmu-2","negative","42_63",9,22
43,63,"Jmjd6-2","experimental","Nmu-2","negative","43_63",25,55
44,63,"Jmjd6-3","experimental","Nmu-2","negative","44_63",21,23
45,63,"Kdm2a-1","experimental","Nmu-2","negative","45_63",36,7
46,63,"Kdm2a-2","experimental","Nmu-2","negative","46_63",41,19
47,63,"Kdm2a-3","experimental","Nmu-2","negative","47_63",45,13
48,63,"Kdm4a-1","experimental","Nmu-2","negative","48_63",38,3
49,63,"Kdm4a-2","experimental","Nmu-2","negative","49_63",32,7
50,63,"Kdm4a-3","experimental","Nmu-2","negative","50_63",42,18
51,63,"Lama1-1","negative","Nmu-2","negative","51_63",21,5
52,63,"Lama1-2","negative","Nmu-2","negative","52_63",24,14
53,63,"Moz-1","experimental","Nmu-2","negative","53_63",45,12
54,63,"Moz-2","experimental","Nmu-2","negative","54_63",27,10
55,63,"Moz-3","experimental","Nmu-2","negative","55_63",25,3
56,63,"Ncoa2-1","experimental","Nmu-2","negative","56_63",29,1
57,63,"Ncoa2-2","experimental","Nmu-2","negative","57_63",21,2
58,63,"Ncoa2-3","experimental","Nmu-2","negative","58_63",0,0
59,63,"Ncoa3-1","experimental","Nmu-2","negative","59_63",42,11
60,63,"Ncoa3-2","experimental","Nmu-2","negative","60_63",58,5
61,63,"Ncoa3-3","experimental","Nmu-2","negative","61_63",14,2
62,63,"Nmu-1","negative","Nmu-2","negative","62_63",32,7
63,63,"Nmu-2","negative","Nmu-2","negative","63_63",20,10
64,63,"Opn4-1","negative","Nmu-2","negative","64_63",19,10
65,63,"Opn4-2","negative","Nmu-2","negative","65_63",33,13
66,63,"Rosa21-1","negative","Nmu-2","negative","66_63",18,4
67,63,"Rosa26-2","negative","Nmu-2","negative","67_63",32,17
68,63,"Rpa3-1","positive","Nmu-2","negative","68_63",29,1
69,63,"Rpa3-2","positive","Nmu-2","negative","69_63",49,0
70,63,"Rpa3-3","positive","Nmu-2","negative","70_63",55,4
71,63,"Setd2-1","experimental","Nmu-2","negative","71_63",35,1
72,63,"Setd2-2","experimental","Nmu-2","negative","72_63",30,0
73,63,"Setd2-3","experimental","Nmu-2","negative","73_63",34,2
74,63,"Setd5-1","experimental","Nmu-2","negative","74_63",37,2
75,63,"Setd5-2","experimental","Nmu-2","negative","75_63",29,3
76,63,"Setd5-3","experimental","Nmu-2","negative","76_63",24,0
77,63,"Sirt1-1","experimental","Nmu-2","negative","77_63",49,27
78,63,"Sirt1-2","experimental","Nmu-2","negative","78_63",41,13
79,63,"Sirt1-3","experimental","Nmu-2","negative","79_63",60,32
80,63,"Suv39h1-1","experimental","Nmu-2","negative","80_63",29,2
81,63,"Suv39h1-2","experimental","Nmu-2","negative","81_63",20,3
82,63,"Suv39h1-3","experimental","Nmu-2","negative","82_63",29,2
83,63,"Suv420h1-1","experimental","Nmu-2","negative","83_63",37,1
84,63,"Suv420h1-2","experimental","Nmu-2","negative","84_63",36,1
85,63,"Suv420h1-3","experimental","Nmu-2","negative","85_63",13,2
86,63,"Trim28-1","experimental","Nmu-2","negative","86_63",16,4
87,63,"Trim28-2","experimental","Nmu-2","negative","87_63",25,0
88,63,"Trim28-3","experimental","Nmu-2","negative","88_63",20,7
89,63,"Whsc1-1","experimental","Nmu-2","negative","89_63",22,4
90,63,"Whsc1-2","experimental","Nmu-2","negative","90_63",35,8
91,63,"Whsc1-3","experimental","Nmu-2","negative","91_63",31,8
1,64,"Ano9-1","negative","Opn4-1","negative","1_64",18,3
2,64,"Ano9-2","negative","Opn4-1","negative","2_64",6,1
3,64,"Bace-1","negative","Opn4-1","negative","3_64",0,0
4,64,"Bace-2","negative","Opn4-1","negative","4_64",14,2
5,64,"Brd1-1","experimental","Opn4-1","negative","5_64",24,1
6,64,"Brd1-2","experimental","Opn4-1","negative","6_64",16,1
7,64,"Brd1-3","experimental","Opn4-1","negative","7_64",24,1
8,64,"Brd2-1","experimental","Opn4-1","negative","8_64",27,1
9,64,"Brd2-2","experimental","Opn4-1","negative","9_64",17,7
10,64,"Brd2-3","experimental","Opn4-1","negative","10_64",36,1
11,64,"Brd4-1","positive","Opn4-1","negative","11_64",18,0
12,64,"Brd4-2","positive","Opn4-1","negative","12_64",19,1
13,64,"Brd4-3","positive","Opn4-1","negative","13_64",0,0
14,64,"Brd8-1","experimental","Opn4-1","negative","14_64",23,1
15,64,"Brd8-2","experimental","Opn4-1","negative","15_64",28,0
16,64,"Brd8-3","experimental","Opn4-1","negative","16_64",28,3
17,64,"Brd9-1","experimental","Opn4-1","negative","17_64",47,1
18,64,"Brd9-2","experimental","Opn4-1","negative","18_64",30,10
19,64,"Brd9-3","experimental","Opn4-1","negative","19_64",28,0
20,64,"Brpf1-1","experimental","Opn4-1","negative","20_64",17,6
21,64,"Brpf1-2","experimental","Opn4-1","negative","21_64",21,2
22,64,"Brpf1-3","experimental","Opn4-1","negative","22_64",17,1
23,64,"Dcc-1","negative","Opn4-1","negative","23_64",24,7
24,64,"Dcc-2","negative","Opn4-1","negative","24_64",20,13
25,64,"Ehmt1-1","experimental","Opn4-1","negative","25_64",15,0
26,64,"Ehmt1-2","experimental","Opn4-1","negative","26_64",17,2
27,64,"Ehmt1-3","experimental","Opn4-1","negative","27_64",22,1
28,64,"Ehmt2-1","experimental","Opn4-1","negative","28_64",33,0
29,64,"Ehmt2-2","experimental","Opn4-1","negative","29_64",13,0
30,64,"Ehmt2-3","experimental","Opn4-1","negative","30_64",13,1
31,64,"Esrrb-1","negative","Opn4-1","negative","31_64",16,1
32,64,"Esrrb-2","negative","Opn4-1","negative","32_64",17,16
33,64,"Fev-1","negative","Opn4-1","negative","33_64",19,4
34,64,"Fev-2","negative","Opn4-1","negative","34_64",27,1
35,64,"Irx1-1","negative","Opn4-1","negative","35_64",9,3
